2018-02-27 16:45:28.105 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner -Request mapping: uid belongs to groups: [[ResourceGroup{groupName='common-controller', position=0, controller=com.personal.controller.CommonController}]] 
2018-02-27 16:45:28.105 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method toEdit was usercontroller
2018-02-27 16:45:28.105 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner -Request mapping: toEdit belongs to groups: [[ResourceGroup{groupName='usercontroller', position=0, controller=com.personal.controller.UserController}]] 
2018-02-27 16:45:28.106 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method upload was upload-controller
2018-02-27 16:45:28.106 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner -Request mapping: upload belongs to groups: [[ResourceGroup{groupName='upload-controller', position=0, controller=com.personal.controller.UploadController}]] 
2018-02-27 16:45:28.106 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method uploads was upload-controller
2018-02-27 16:45:28.106 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner -Request mapping: uploads belongs to groups: [[ResourceGroup{groupName='upload-controller', position=0, controller=com.personal.controller.UploadController}]] 
2018-02-27 16:45:28.106 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method findList was usercontroller
2018-02-27 16:45:28.106 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner -Request mapping: findList belongs to groups: [[ResourceGroup{groupName='usercontroller', position=0, controller=com.personal.controller.UserController}]] 
2018-02-27 16:45:28.110 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner -Created resource listing Path: /default/app-controller Description: app-controller Position: 0
2018-02-27 16:45:28.111 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner -Created resource listing Path: /default/error-handler-controller Description: error-handler-controller Position: 0
2018-02-27 16:45:28.111 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner -Created resource listing Path: /default/common-controller Description: common-controller Position: 0
2018-02-27 16:45:28.111 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner -Created resource listing Path: /default/cache-controller Description: cache-controller Position: 0
2018-02-27 16:45:28.111 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner -Created resource listing Path: /default/htmlcontroller Description: htmlcontroller Position: 0
2018-02-27 16:45:28.111 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner -Created resource listing Path: /default/usercontroller Description: usercontroller Position: 0
2018-02-27 16:45:28.112 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner -Created resource listing Path: /default/wx-controller Description: wx-controller Position: 0
2018-02-27 16:45:28.112 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner -Created resource listing Path: /default/securitycontroller Description: securitycontroller Position: 0
2018-02-27 16:45:28.112 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner -Created resource listing Path: /default/upload-controller Description: upload-controller Position: 0
2018-02-27 16:45:28.128 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: com.personal.entity.dto.ResultBean<java.lang.Boolean>(true)
2018-02-27 16:45:28.129 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache models with key com.personal.entity.dto.ResultBean<java.lang.Boolean>(true)
2018-02-27 16:45:28.134 [restartedMain] INFO  s.d.schema.property.ModelPropertiesKeyGenerator -Cache key generated: com.personal.entity.dto.ResultBean<java.lang.Boolean>(true)
2018-02-27 16:45:28.134 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelProperties with key com.personal.entity.dto.ResultBean<java.lang.Boolean>(true)
2018-02-27 16:45:28.163 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: com.personal.entity.dto.ResultBean<java.lang.Boolean>(true)
2018-02-27 16:45:28.163 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelDependencies with key com.personal.entity.dto.ResultBean<java.lang.Boolean>(true)
2018-02-27 16:45:28.166 [restartedMain] INFO  s.d.schema.property.ModelPropertiesKeyGenerator -Cache key generated: com.personal.entity.dto.ResultBean<java.lang.Boolean>(true)
2018-02-27 16:45:28.166 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelProperties with key com.personal.entity.dto.ResultBean<java.lang.Boolean>(true)
2018-02-27 16:45:28.169 [restartedMain] INFO  s.documentation.spring.web.OperationsKeyGenerator -Cache key generated: /app/logout.com.personal.controller.AppController.logout.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.169 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache operations with key /app/logout.com.personal.controller.AppController.logout.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.182 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method logout was app-controller
2018-02-27 16:45:28.184 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method logout was app-controller
2018-02-27 16:45:28.204 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: com.personal.entity.dto.ResultBean<java.lang.Boolean>(true)
2018-02-27 16:45:28.205 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache models with key com.personal.entity.dto.ResultBean<java.lang.Boolean>(true)
2018-02-27 16:45:28.205 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: com.personal.entity.dto.ResultBean<java.lang.Boolean>(true)
2018-02-27 16:45:28.205 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelDependencies with key com.personal.entity.dto.ResultBean<java.lang.Boolean>(true)
2018-02-27 16:45:28.205 [restartedMain] INFO  s.documentation.spring.web.OperationsKeyGenerator -Cache key generated: /cache/clear.com.personal.controller.CacheController.clear.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.205 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache operations with key /cache/clear.com.personal.controller.CacheController.clear.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.207 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method clear was cache-controller
2018-02-27 16:45:28.208 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method clear was cache-controller
2018-02-27 16:45:28.209 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: com.personal.entity.dto.ResultBean<java.lang.Boolean>(true)
2018-02-27 16:45:28.209 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache models with key com.personal.entity.dto.ResultBean<java.lang.Boolean>(true)
2018-02-27 16:45:28.209 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: com.personal.entity.dto.ResultBean<java.lang.Boolean>(true)
2018-02-27 16:45:28.209 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelDependencies with key com.personal.entity.dto.ResultBean<java.lang.Boolean>(true)
2018-02-27 16:45:28.209 [restartedMain] INFO  s.documentation.spring.web.OperationsKeyGenerator -Cache key generated: /cache/clearAll.com.personal.controller.CacheController.clearAll.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.209 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache operations with key /cache/clearAll.com.personal.controller.CacheController.clearAll.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.210 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method clearAll was cache-controller
2018-02-27 16:45:28.211 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method clearAll was cache-controller
2018-02-27 16:45:28.212 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: com.personal.entity.dto.ResultBean<java.util.Collection<java.lang.String>>(true)
2018-02-27 16:45:28.212 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache models with key com.personal.entity.dto.ResultBean<java.util.Collection<java.lang.String>>(true)
2018-02-27 16:45:28.212 [restartedMain] INFO  s.d.schema.property.ModelPropertiesKeyGenerator -Cache key generated: com.personal.entity.dto.ResultBean<java.util.Collection<java.lang.String>>(true)
2018-02-27 16:45:28.212 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelProperties with key com.personal.entity.dto.ResultBean<java.util.Collection<java.lang.String>>(true)
2018-02-27 16:45:28.214 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: com.personal.entity.dto.ResultBean<java.util.Collection<java.lang.String>>(true)
2018-02-27 16:45:28.214 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelDependencies with key com.personal.entity.dto.ResultBean<java.util.Collection<java.lang.String>>(true)
2018-02-27 16:45:28.214 [restartedMain] INFO  s.d.schema.property.ModelPropertiesKeyGenerator -Cache key generated: java.util.Collection<java.lang.String>(true)
2018-02-27 16:45:28.214 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelProperties with key java.util.Collection<java.lang.String>(true)
2018-02-27 16:45:28.214 [restartedMain] INFO  s.d.schema.property.ModelPropertiesKeyGenerator -Cache key generated: com.personal.entity.dto.ResultBean<java.util.Collection<java.lang.String>>(true)
2018-02-27 16:45:28.214 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelProperties with key com.personal.entity.dto.ResultBean<java.util.Collection<java.lang.String>>(true)
2018-02-27 16:45:28.215 [restartedMain] INFO  s.d.schema.property.ModelPropertiesKeyGenerator -Cache key generated: java.util.Collection<java.lang.String>(true)
2018-02-27 16:45:28.215 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelProperties with key java.util.Collection<java.lang.String>(true)
2018-02-27 16:45:28.216 [restartedMain] INFO  s.d.schema.property.ModelPropertiesKeyGenerator -Cache key generated: java.util.Collection<java.lang.String>(true)
2018-02-27 16:45:28.216 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelProperties with key java.util.Collection<java.lang.String>(true)
2018-02-27 16:45:28.216 [restartedMain] INFO  s.documentation.spring.web.OperationsKeyGenerator -Cache key generated: /cache/names.com.personal.controller.CacheController.index.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.216 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache operations with key /cache/names.com.personal.controller.CacheController.index.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.217 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was cache-controller
2018-02-27 16:45:28.218 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was cache-controller
2018-02-27 16:45:28.219 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.Void(true)
2018-02-27 16:45:28.219 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache models with key java.lang.Void(true)
2018-02-27 16:45:28.219 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.Void(true)
2018-02-27 16:45:28.219 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelDependencies with key java.lang.Void(true)
2018-02-27 16:45:28.219 [restartedMain] INFO  s.documentation.spring.web.OperationsKeyGenerator -Cache key generated: /getGifCode.com.personal.controller.CommonController.getGifCode.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.219 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache operations with key /getGifCode.com.personal.controller.CommonController.getGifCode.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.220 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method getGifCode was common-controller
2018-02-27 16:45:28.220 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method getGifCode was common-controller
2018-02-27 16:45:28.221 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.Void(true)
2018-02-27 16:45:28.221 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache models with key java.lang.Void(true)
2018-02-27 16:45:28.221 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.Void(true)
2018-02-27 16:45:28.221 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelDependencies with key java.lang.Void(true)
2018-02-27 16:45:28.221 [restartedMain] INFO  s.documentation.spring.web.OperationsKeyGenerator -Cache key generated: /getKaptchaImage.com.personal.controller.CommonController.getKaptchaImage.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.221 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache operations with key /getKaptchaImage.com.personal.controller.CommonController.getKaptchaImage.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.222 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method getKaptchaImage was common-controller
2018-02-27 16:45:28.222 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method getKaptchaImage was common-controller
2018-02-27 16:45:28.223 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.Void(true)
2018-02-27 16:45:28.223 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache models with key java.lang.Void(true)
2018-02-27 16:45:28.223 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.Void(true)
2018-02-27 16:45:28.223 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelDependencies with key java.lang.Void(true)
2018-02-27 16:45:28.223 [restartedMain] INFO  s.documentation.spring.web.OperationsKeyGenerator -Cache key generated: /sendMail.com.personal.controller.CommonController.sendSimpleMail.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.223 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache operations with key /sendMail.com.personal.controller.CommonController.sendSimpleMail.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.224 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method sendSimpleMail was common-controller
2018-02-27 16:45:28.224 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method sendSimpleMail was common-controller
2018-02-27 16:45:28.225 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.String(true)
2018-02-27 16:45:28.225 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache models with key java.lang.String(true)
2018-02-27 16:45:28.225 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.String(true)
2018-02-27 16:45:28.226 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelDependencies with key java.lang.String(true)
2018-02-27 16:45:28.226 [restartedMain] INFO  s.documentation.spring.web.OperationsKeyGenerator -Cache key generated: /session.com.personal.controller.CommonController.uid.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.226 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache operations with key /session.com.personal.controller.CommonController.uid.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.226 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method uid was common-controller
2018-02-27 16:45:28.227 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method uid was common-controller
2018-02-27 16:45:28.228 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.String(true)
2018-02-27 16:45:28.228 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache models with key java.lang.String(true)
2018-02-27 16:45:28.228 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.String(true)
2018-02-27 16:45:28.228 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelDependencies with key java.lang.String(true)
2018-02-27 16:45:28.228 [restartedMain] INFO  s.documentation.spring.web.OperationsKeyGenerator -Cache key generated: /error.com.personal.controller.ErrorHandlerController.handleError.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.229 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache operations with key /error.com.personal.controller.ErrorHandlerController.handleError.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.229 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method handleError was error-handler-controller
2018-02-27 16:45:28.229 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method handleError was error-handler-controller
2018-02-27 16:45:28.230 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method handleError was error-handler-controller
2018-02-27 16:45:28.230 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method handleError was error-handler-controller
2018-02-27 16:45:28.231 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method handleError was error-handler-controller
2018-02-27 16:45:28.231 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method handleError was error-handler-controller
2018-02-27 16:45:28.232 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method handleError was error-handler-controller
2018-02-27 16:45:28.232 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method handleError was error-handler-controller
2018-02-27 16:45:28.233 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method handleError was error-handler-controller
2018-02-27 16:45:28.233 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method handleError was error-handler-controller
2018-02-27 16:45:28.234 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method handleError was error-handler-controller
2018-02-27 16:45:28.234 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method handleError was error-handler-controller
2018-02-27 16:45:28.235 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method handleError was error-handler-controller
2018-02-27 16:45:28.236 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method handleError was error-handler-controller
2018-02-27 16:45:28.236 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method handleError was error-handler-controller
2018-02-27 16:45:28.236 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method handleError was error-handler-controller
2018-02-27 16:45:28.237 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.String(true)
2018-02-27 16:45:28.237 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache models with key java.lang.String(true)
2018-02-27 16:45:28.238 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.String(true)
2018-02-27 16:45:28.238 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelDependencies with key java.lang.String(true)
2018-02-27 16:45:28.238 [restartedMain] INFO  s.documentation.spring.web.OperationsKeyGenerator -Cache key generated: /helloHtml.com.personal.controller.HtmlController.helloHtml.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.238 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache operations with key /helloHtml.com.personal.controller.HtmlController.helloHtml.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.239 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method helloHtml was htmlcontroller
2018-02-27 16:45:28.241 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method helloHtml was htmlcontroller
2018-02-27 16:45:28.244 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.String(true)
2018-02-27 16:45:28.244 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache models with key java.lang.String(true)
2018-02-27 16:45:28.244 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.String(true)
2018-02-27 16:45:28.244 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelDependencies with key java.lang.String(true)
2018-02-27 16:45:28.244 [restartedMain] INFO  s.documentation.spring.web.OperationsKeyGenerator -Cache key generated: /.com.personal.controller.SecurityController.index.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.244 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache operations with key /.com.personal.controller.SecurityController.index.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.245 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.246 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.246 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator -Generating unique operation named: indexUsingGET_1
2018-02-27 16:45:28.247 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.247 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.248 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.248 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.249 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.249 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.250 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.250 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.251 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.251 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.252 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.252 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.253 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.253 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.254 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.String(true)
2018-02-27 16:45:28.254 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache models with key java.lang.String(true)
2018-02-27 16:45:28.254 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.String(true)
2018-02-27 16:45:28.254 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelDependencies with key java.lang.String(true)
2018-02-27 16:45:28.254 [restartedMain] INFO  s.documentation.spring.web.OperationsKeyGenerator -Cache key generated: /index.com.personal.controller.SecurityController.index.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.254 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache operations with key /index.com.personal.controller.SecurityController.index.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.255 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.255 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method index was securitycontroller
2018-02-27 16:45:28.255 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator -Generating unique operation named: indexUsingGET_2
2018-02-27 16:45:28.256 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.String(true)
2018-02-27 16:45:28.256 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache models with key java.lang.String(true)
2018-02-27 16:45:28.256 [restartedMain] INFO  s.documentation.schema.ModelContextKeyGenerator -Cache Key Generated: java.lang.String(true)
2018-02-27 16:45:28.256 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache modelDependencies with key java.lang.String(true)
2018-02-27 16:45:28.256 [restartedMain] INFO  s.documentation.spring.web.OperationsKeyGenerator -Cache key generated: /login.com.personal.controller.SecurityController.login.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.256 [restartedMain] INFO  s.documentation.spring.web.caching.CachingAspect -Caching aspect applied for cache operations with key /login.com.personal.controller.SecurityController.login.DefaultGenericTypeNamingStrategy
2018-02-27 16:45:28.256 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method login was securitycontroller
2018-02-27 16:45:28.257 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method login was securitycontroller
2018-02-27 16:45:28.257 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method login was securitycontroller
2018-02-27 16:45:28.257 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method login was securitycontroller
2018-02-27 16:45:28.258 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method login was securitycontroller
2018-02-27 16:45:28.258 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method login was securitycontroller
2018-02-27 16:45:28.258 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method login was securitycontroller
2018-02-27 16:45:28.258 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method login was securitycontroller
2018-02-27 16:45:28.259 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method login was securitycontroller
2018-02-27 16:45:28.259 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method login was securitycontroller
2018-02-27 16:45:28.259 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method login was securitycontroller
2018-02-27 16:45:28.260 [restartedMain] INFO  s.d.s.web.ClassOrApiAnnotationResourceGrouping -Group for method login was securitycontroller
